eNodeB Name,Cell Name,LocalCell Id,selected_kpi_name,target_kpi_column,kpi_category,selected_threshold_%,recent_period,baseline_period,recent_avg_kpi,baseline_avg_kpi,kpi_degradation_ratio_%,number_of_detected_causes,all_detected_causes,main_root_cause_category,main_cause_counter_or_kpi,main_degradation_reason,main_recommended_action,all_recommended_actions
LCAIN12916,LCAIN12916-6,6,UL Traffic,(HU) UL Traffic Volume (GBytes),Traffic,30.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,7.964200000000001,16.247766666666667,35.39222334093602,3,"6.6-14 km: recent=28.67, baseline=6.33, change=352.63% | (HU) Cell UL Average Throughput (Mbps): recent=3.35, baseline=5.71, change=41.36% | (HU) User UL Average Throughput (Mbps): recent=3.24, baseline=5.41, change=40.21%",UL Coverage Extension,6.6-14 km,UL users at extended range.,"Check UL coverage, UE power, and path balance.","Check UL coverage, UE power, and path balance. | Check UL scheduler, UL PRB utilization, uplink interference, and power control. | Check UL radio quality, UL interference, PUSCH MCS, and UL PRB load."
LCAIN10512_Site_512,LCAIN10512-7,7,UL Traffic,(HU) UL Traffic Volume (GBytes),Traffic,30.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,0.3280666666666667,0.4842666666666666,32.775724567204826,6,"UL RBLER: recent=1.26, baseline=0.62, change=103.89% | (HU)CEU User Uplink Average Throughput: recent=0.58, baseline=1.26, change=53.46% | (HU) UL IBLER(%): recent=11.67, baseline=7.98, change=46.33% | (HU) User UL Average Throughput (Mbps): recent=2.16, baseline=3.32, change=35.00% | (HU) Cell UL Average Throughput (Mbps): recent=1.66, baseline=2.42, change=31.63%",UL Radio Failure,UL RBLER,UL RBLER increased.,"Check UL interference, coverage, UE power, and uplink radio conditions.","Check UL interference, coverage, UE power, and uplink radio conditions. | Check UL power control and CEU parameters. | Check UL interference, PUSCH MCS, UE power, and coverage. | Check UL radio quality, UL interference, PUSCH MCS, and UL PRB load. | Check UL scheduler, UL PRB utilization, uplink interference, and power control."
LCAIN10650_Site_0650,LCAIN10650-5,5,UL Traffic,(HU) UL Traffic Volume (GBytes),Traffic,30.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,1.7679,2.679566666666666,32.728696871006306,1,"L.Traffic.ActiveUser.UL.Avg: recent=0.17, baseline=0.22, change=23.76%",UL Traffic Demand Drop,L.Traffic.ActiveUser.UL.Avg,UL active users decreased.,Validate traffic trend before applying RF action.,Validate traffic trend before applying RF action.
LCAIN10971,LCAIN10971-1,1,UL Traffic,(HU) UL Traffic Volume (GBytes),Traffic,30.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,2.664,3.7652666666666668,31.580201795503292,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
LCAIE10001,LCAIE10001-6,6,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,8.3055,15.058300000000001,53.706953942988555,10,"DL RBLER: recent=1.17, baseline=0.63, change=84.60% | (HU)CEU User Downlink Average Througput: recent=4.00, baseline=7.00, change=42.87% | (HU)CEU Cell Downlink Average Throughput: recent=3.73, baseline=6.47, change=42.30% | (HU) DL IBLER(%): recent=13.30, baseline=9.53, change=39.48% | 0-156 m: recent=59.67, baseline=201.00, change=70.32%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check CEU parameters and coverage. | Check CEU scheduling and SINR. | Check BLER, CQI, MCS, DL power, and interference. | Check traffic distribution and near-cell coverage."
LCAIN12070,LCAIN12070-1,1,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,19.830966666666665,37.99863333333333,51.289263556186185,4,"DL RBLER: recent=1.47, baseline=0.87, change=69.77% | (HU) DL IBLER(%): recent=8.39, baseline=6.25, change=34.25% | MAC CA Traffic Ratio: recent=60.76, baseline=87.57, change=30.61% | (HU) PDSCH MCS: recent=10.68, baseline=13.38, change=20.14%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check BLER, CQI, MCS, DL power, and interference. | Check CA activation, SCell availability, and CA configuration. | Check CQI, SINR, interference, and coverage."
LCAIN12581,LCAIN12581-1,1,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,18.531333333333333,31.991933333333336,46.56408013452291,7,"DL RBLER: recent=0.14, baseline=0.08, change=76.83% | (HU)CEU User Downlink Average Througput: recent=11.69, baseline=18.85, change=37.96% | (HU) DL IBLER(%): recent=8.53, baseline=6.40, change=33.34% | (HU)CEU Cell Downlink Average Throughput: recent=9.33, baseline=13.62, change=31.49% | (HU) DL PRB Utilization(%): recent=21.05, baseline=15.32, change=37.42%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check CEU parameters and coverage. | Check BLER, CQI, MCS, DL power, and interference. | Check CEU scheduling and SINR. | Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion."
LCAIN10109,LCAIN10109-1,1,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,9.896233333333333,15.133233333333335,39.90623397553292,5,"DL RBLER: recent=0.12, baseline=0.07, change=75.06% | (HU) DL IBLER(%): recent=15.37, baseline=11.97, change=28.38% | 0-156 m: recent=18.00, baseline=31.00, change=41.94% | (HU) PDSCH MCS: recent=11.07, baseline=14.68, change=24.62% | MAC CA Traffic Ratio: recent=9.05, baseline=12.51, change=27.61%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check BLER, CQI, MCS, DL power, and interference. | Check traffic distribution and near-cell coverage. | Check CQI, SINR, interference, and coverage. | Check CA activation, SCell availability, and CA configuration."
LCAIN12919,LCAIN12919-3,3,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,15.978566666666666,26.631833333333333,39.680627538871,5,"DL RBLER: recent=0.40, baseline=0.20, change=94.73% | 6.6-14 km: recent=184.67, baseline=93.67, change=97.15% | (HU)CEU User Downlink Average Througput: recent=9.67, baseline=12.44, change=22.25% | (HU) PDSCH MCS: recent=12.86, baseline=17.15, change=25.01% | Reported Rank 2 (%): recent=33.87, baseline=40.73, change=16.84%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check coverage, user distribution, and edge scheduling. | Check CEU parameters and coverage. | Check CQI, SINR, interference, and coverage. | Check MIMO conditions, correlation, and rank adaptation."
LCAIN12584,LCAIN12584-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,8.011766666666666,13.999066666666666,39.34498007793685,4,"DL RBLER: recent=0.39, baseline=0.16, change=147.04% | (HU) DL IBLER(%): recent=10.05, baseline=7.34, change=36.93% | (HU) DL PRB Utilization(%): recent=46.45, baseline=35.61, change=30.45% | Reported Rank 2 (%): recent=32.91, baseline=46.47, change=29.19%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check BLER, CQI, MCS, DL power, and interference. | Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion. | Check MIMO conditions, correlation, and rank adaptation."
LCAIN12585,LCAIN12585-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,8.634933333333334,14.045166666666667,38.57560991429985,7,"DL RBLER: recent=7.05, baseline=1.86, change=280.06% | 6.6-14 km: recent=1.00, baseline=0.33, change=200.00% | (HU) DL IBLER(%): recent=26.13, baseline=13.87, change=88.38% | (HU) PDSCH MCS: recent=4.89, baseline=9.74, change=49.82% | CQI_CW1: recent=6.63, baseline=9.73, change=31.85%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check coverage, user distribution, and edge scheduling. | Check BLER, CQI, MCS, DL power, and interference. | Check CQI, SINR, interference, and coverage. | Check MIMO channel conditions."
LCAIN10692,LCAIN10692-7,7,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,31.275533333333332,48.575700000000005,38.15782964005739,4,"DL RBLER: recent=0.21, baseline=0.10, change=118.54% | (HU) DL IBLER(%): recent=6.02, baseline=3.09, change=94.86% | 0-156 m: recent=279.33, baseline=538.67, change=48.14% | (HU) PDSCH MCS: recent=14.81, baseline=18.32, change=19.14%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check BLER, CQI, MCS, DL power, and interference. | Check traffic distribution and near-cell coverage. | Check CQI, SINR, interference, and coverage."
LCAIN10512_Site_512,LCAIN10512-1,1,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,9.077033333333333,14.313166666666666,37.86211924821775,11,"(HU) DL PRB Utilization(%): recent=6.23, baseline=2.44, change=154.65% | (HU) DL IBLER(%): recent=11.19, baseline=7.79, change=43.69% | (HU)CEU Cell Downlink Average Throughput: recent=5.06, baseline=8.25, change=38.65% | (HU)CEU User Downlink Average Througput: recent=6.13, baseline=9.95, change=38.44% | DL RBLER: recent=0.56, baseline=0.41, change=34.46%",DL Congestion,(HU) DL PRB Utilization(%),DL PRB utilization increased while DL throughput decreased.,"Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion.","Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion. | Check BLER, CQI, MCS, DL power, and interference. | Check CEU scheduling and SINR. | Check CEU parameters and coverage. | Check interference, radio quality, and coverage."
LCAIN11982,LCAIN11982-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,25.4582,40.802166666666665,37.84360303292063,6,"(HU) DL IBLER(%): recent=13.14, baseline=7.10, change=85.13% | (HU)CEU Cell Downlink Average Throughput: recent=2.90, baseline=13.45, change=78.43% | (HU) DL PRB Utilization(%): recent=10.11, baseline=5.48, change=84.55% | (HU)CEU User Downlink Average Througput: recent=7.71, baseline=17.56, change=56.12% | MAC CA Traffic Ratio: recent=38.14, baseline=71.87, change=46.93%",High DL Retransmission,(HU) DL IBLER(%),DL IBLER increased while DL throughput degraded.,"Check BLER, CQI, MCS, DL power, and interference.","Check BLER, CQI, MCS, DL power, and interference. | Check CEU scheduling and SINR. | Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion. | Check CEU parameters and coverage. | Check CA activation, SCell availability, and CA configuration."
LCAIN10132,LCAIN10132-7,7,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,20.005266666666667,32.787866666666666,37.60509072797066,5,"DL RBLER: recent=0.25, baseline=0.17, change=43.16% | (HU) DL IBLER(%): recent=7.29, baseline=5.22, change=39.80% | (HU)CEU User Downlink Average Througput: recent=12.34, baseline=19.22, change=35.80% | (HU) PDSCH MCS: recent=8.33, baseline=11.89, change=30.00% | Reported Rank 2 (%): recent=46.08, baseline=63.45, change=27.38%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check BLER, CQI, MCS, DL power, and interference. | Check CEU parameters and coverage. | Check CQI, SINR, interference, and coverage. | Check MIMO conditions, correlation, and rank adaptation."
LCAIN10128_03-1-30-115,LCAIN10128-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,18.475266666666666,29.890766666666668,36.985566658126224,4,"DL RBLER: recent=0.32, baseline=0.10, change=221.83% | (HU) DL IBLER(%): recent=9.42, baseline=7.21, change=30.72% | MAC CA Traffic Ratio: recent=6.75, baseline=11.45, change=41.06% | (HU) DL PRB Utilization(%): recent=16.78, baseline=13.30, change=26.14%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check BLER, CQI, MCS, DL power, and interference. | Check CA activation, SCell availability, and CA configuration. | Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion."
LCAIN12841,LCAIN12841-5,5,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,29.606033333333333,41.607933333333335,36.173349132712204,4,"DL RBLER: recent=0.12, baseline=0.04, change=182.33% | (HU)CEU User Downlink Average Througput: recent=34.48, baseline=47.31, change=27.12% | 6.6-14 km: recent=28.33, baseline=21.67, change=30.77% | MAC CA Traffic Ratio: recent=45.49, baseline=77.73, change=41.47%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check CEU parameters and coverage. | Check coverage, user distribution, and edge scheduling. | Check CA activation, SCell availability, and CA configuration."
LCAIN12893,LCAIN12893-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,13.942466666666666,19.5189,33.22428664621035,1,"(HU) DL PRB Utilization(%): recent=28.72, baseline=16.10, change=78.41%",DL Congestion,(HU) DL PRB Utilization(%),DL PRB utilization increased while DL throughput decreased.,"Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion.","Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion."
LCAIN12508,LCAIN12508-7,7,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,20.81826666666667,28.624233333333333,32.10513856058117,2,"(HU) DL PRB Utilization(%): recent=13.06, baseline=8.60, change=51.85% | DL RBLER: recent=0.40, baseline=0.33, change=20.96%",DL Congestion,(HU) DL PRB Utilization(%),DL PRB utilization increased while DL throughput decreased.,"Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion.","Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion. | Check interference, radio quality, and coverage."
LCAIN10873,LCAIN10873-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,10.987166666666667,16.9497,31.8883024008173,3,"(HU) DL IBLER(%): recent=14.47, baseline=10.80, change=33.91% | (HU)CEU User Downlink Average Througput: recent=9.78, baseline=13.45, change=27.24% | MAC CA Traffic Ratio: recent=56.91, baseline=83.51, change=31.85%",High DL Retransmission,(HU) DL IBLER(%),DL IBLER increased while DL throughput degraded.,"Check BLER, CQI, MCS, DL power, and interference.","Check BLER, CQI, MCS, DL power, and interference. | Check CEU parameters and coverage. | Check CA activation, SCell availability, and CA configuration."
LCAIN12059,LCAIN12059-3,3,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,17.894233333333332,24.978233333333332,31.670608040402428,2,"DL RBLER: recent=0.17, baseline=0.12, change=42.37% | (HU) DL IBLER(%): recent=8.97, baseline=7.34, change=22.17%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check BLER, CQI, MCS, DL power, and interference."
LCAIN10806,LCAIN10806-6,6,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,18.521133333333335,25.843866666666667,31.297603835715854,1,"DL RBLER: recent=0.28, baseline=0.21, change=29.78%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage."
LCAIN12005,LCAIN12005-7,7,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,20.157733333333336,28.50486666666667,30.669007247611535,2,"(HU) DL PRB Utilization(%): recent=11.88, baseline=5.94, change=100.20% | MAC CA Traffic Ratio: recent=25.09, baseline=36.48, change=31.23%",DL Congestion,(HU) DL PRB Utilization(%),DL PRB utilization increased while DL throughput decreased.,"Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion.","Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion. | Check CA activation, SCell availability, and CA configuration."
LCAIN10691,LCAIN10691-5,5,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,14.4931,20.798033333333333,30.22816291873237,6,"DL RBLER: recent=0.76, baseline=0.47, change=60.60% | (HU)CEU Cell Downlink Average Throughput: recent=11.45, baseline=19.30, change=40.66% | (HU)CEU User Downlink Average Througput: recent=13.62, baseline=22.86, change=40.41% | 0-156 m: recent=13.00, baseline=48.67, change=73.29% | (HU) DL PRB Utilization(%): recent=6.26, baseline=4.30, change=45.69%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check CEU scheduling and SINR. | Check CEU parameters and coverage. | Check traffic distribution and near-cell coverage. | Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion."
LCAIN10498,LCAIN10498-6,6,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,18.0038,26.207933333333333,28.893111856490332,5,"(HU) DL PRB Utilization(%): recent=13.94, baseline=3.48, change=300.21% | (HU) DL IBLER(%): recent=9.32, baseline=6.60, change=41.23% | MAC CA Traffic Ratio: recent=11.52, baseline=48.70, change=76.35% | Reported Rank 2 (%): recent=35.71, baseline=47.49, change=24.81% | 0-156 m: recent=515.67, baseline=679.67, change=24.13%",DL Congestion,(HU) DL PRB Utilization(%),DL PRB utilization increased while DL throughput decreased.,"Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion.","Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion. | Check BLER, CQI, MCS, DL power, and interference. | Check CA activation, SCell availability, and CA configuration. | Check MIMO conditions, correlation, and rank adaptation. | Check traffic distribution and near-cell coverage."
LCAIN11981,LCAIN11981-7,7,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,15.412799999999999,21.222333333333335,27.85580845106449,6,"DL RBLER: recent=0.40, baseline=0.12, change=224.62% | (HU) DL PRB Utilization(%): recent=11.68, baseline=6.66, change=75.39% | (HU) DL IBLER(%): recent=9.58, baseline=6.77, change=41.53% | MAC CA Traffic Ratio: recent=12.71, baseline=46.78, change=72.83% | (HU)CEU User Downlink Average Througput: recent=15.52, baseline=22.51, change=31.05%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion. | Check BLER, CQI, MCS, DL power, and interference. | Check CA activation, SCell availability, and CA configuration. | Check CEU parameters and coverage."
LCAIN11981,LCAIN11981-5,5,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,20.45306666666667,27.428833333333333,25.323506223008458,4,"(HU)CEU User Downlink Average Througput: recent=16.66, baseline=29.61, change=43.74% | 6.6-14 km: recent=1049.67, baseline=673.33, change=55.89% | (HU)CEU Cell Downlink Average Throughput: recent=16.16, baseline=26.38, change=38.75% | (HU) DL PRB Utilization(%): recent=36.78, baseline=25.49, change=44.28%",CEU User Impact,(HU)CEU User Downlink Average Througput,CEU user throughput degraded.,Check CEU parameters and coverage.,"Check CEU parameters and coverage. | Check coverage, user distribution, and edge scheduling. | Check CEU scheduling and SINR. | Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion."
LCAIN12896,LCAIN12896-7,7,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,29.630433333333333,37.93186666666667,25.19824710509458,1,"(HU) DL IBLER(%): recent=6.54, baseline=4.64, change=41.14%",High DL Retransmission,(HU) DL IBLER(%),DL IBLER increased while DL throughput degraded.,"Check BLER, CQI, MCS, DL power, and interference.","Check BLER, CQI, MCS, DL power, and interference."
LCAIN10512_Site_512,LCAIN10512-6,6,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,19.1698,26.5722,25.13218801924249,5,"DL RBLER: recent=0.44, baseline=0.28, change=53.50% | (HU) DL IBLER(%): recent=9.13, baseline=6.37, change=43.21% | (HU)CEU User Downlink Average Througput: recent=13.25, baseline=16.62, change=20.30% | (HU) DL PRB Utilization(%): recent=4.09, baseline=3.33, change=22.65% | Reported Rank 2 (%): recent=37.58, baseline=49.03, change=23.35%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check BLER, CQI, MCS, DL power, and interference. | Check CEU parameters and coverage. | Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion. | Check MIMO conditions, correlation, and rank adaptation."
LCAIN11025,LCAIN11025-3,3,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,4.490733333333334,5.5779,23.9851870404494,2,"0-156 m: recent=0.33, baseline=2.33, change=85.71% | MAC CA Traffic Ratio: recent=20.32, baseline=32.92, change=38.27%",Near Users Drop,0-156 m,Near-cell users decreased.,Check traffic distribution and near-cell coverage.,"Check traffic distribution and near-cell coverage. | Check CA activation, SCell availability, and CA configuration."
LCAIN12059,LCAIN12059-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,16.283166666666666,21.82516666666667,23.985051313119516,5,"(HU) DL PRB Utilization(%): recent=6.44, baseline=2.42, change=165.61% | (HU) DL IBLER(%): recent=14.47, baseline=8.82, change=64.04% | MAC CA Traffic Ratio: recent=6.65, baseline=24.27, change=72.58% | DL RBLER: recent=0.67, baseline=0.51, change=29.69% | (HU)CEU Cell Downlink Average Throughput: recent=15.48, baseline=19.48, change=20.54%",DL Congestion,(HU) DL PRB Utilization(%),DL PRB utilization increased while DL throughput decreased.,"Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion.","Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion. | Check BLER, CQI, MCS, DL power, and interference. | Check CA activation, SCell availability, and CA configuration. | Check interference, radio quality, and coverage. | Check CEU scheduling and SINR."
LCAIN11025,LCAIN11025-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,6.0618333333333325,8.198633333333333,21.064744176584274,5,"0-156 m: recent=1.67, baseline=5.67, change=70.59% | (HU)CEU User Downlink Average Througput: recent=5.44, baseline=7.41, change=26.47% | (HU)CEU Cell Downlink Average Throughput: recent=5.16, baseline=6.86, change=24.87% | MAC CA Traffic Ratio: recent=8.34, baseline=12.62, change=33.93% | (HU) DL PRB Utilization(%): recent=39.36, baseline=32.50, change=21.14%",Near Users Drop,0-156 m,Near-cell users decreased.,Check traffic distribution and near-cell coverage.,"Check traffic distribution and near-cell coverage. | Check CEU parameters and coverage. | Check CEU scheduling and SINR. | Check CA activation, SCell availability, and CA configuration. | Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion."
LCAIN12250,LCAIN12250-1,1,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,13.473799999999999,17.020266666666668,20.846623869707887,2,"(HU) DL PRB Utilization(%): recent=12.54, baseline=8.18, change=53.35% | Reported Rank 2 (%): recent=34.57, baseline=44.85, change=22.92%",DL Congestion,(HU) DL PRB Utilization(%),DL PRB utilization increased while DL throughput decreased.,"Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion.","Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion. | Check MIMO conditions, correlation, and rank adaptation."
LCAIN10634,LCAIN10634-2,2,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,10.649666666666667,12.921733333333334,20.7763244202647,4,"DL RBLER: recent=0.79, baseline=0.56, change=42.02% | 0-156 m: recent=1.33, baseline=2.33, change=42.86% | Reported Rank 2 (%): recent=27.95, baseline=41.03, change=31.88% | (HU) PDSCH MCS: recent=10.12, baseline=12.75, change=20.64%",DL Radio Block Errors,DL RBLER,DL RBLER increased while DL throughput degraded.,"Check interference, radio quality, and coverage.","Check interference, radio quality, and coverage. | Check traffic distribution and near-cell coverage. | Check MIMO conditions, correlation, and rank adaptation. | Check CQI, SINR, interference, and coverage."
LCAIN12008,LCAIN12008-3,3,DL Throughput,(HU) User DL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,14.133600000000001,18.605633333333333,20.022297201062795,5,"(HU)CEU Cell Downlink Average Throughput: recent=9.90, baseline=16.21, change=38.90% | (HU)CEU User Downlink Average Througput: recent=16.93, baseline=22.30, change=24.08% | (HU) DL PRB Utilization(%): recent=12.95, baseline=10.43, change=24.13% | MAC CA Traffic Ratio: recent=10.11, baseline=12.87, change=21.46% | Reported Rank 2 (%): recent=40.79, baseline=48.52, change=15.93%",CEU Throughput Impact,(HU)CEU Cell Downlink Average Throughput,Cell edge throughput impacting overall.,Check CEU scheduling and SINR.,"Check CEU scheduling and SINR. | Check CEU parameters and coverage. | Check congestion, load balancing, CA, bandwidth, scheduler, and capacity expansion. | Check CA activation, SCell availability, and CA configuration. | Check MIMO conditions, correlation, and rank adaptation."
LCAIN12584,LCAIN12584-1,1,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,3.1004,8.317333333333332,67.21756142056434,2,"UL RBLER: recent=0.37, baseline=0.08, change=385.50% | (HU) UL IBLER(%): recent=6.69, baseline=3.67, change=82.35%",UL Radio Block Errors,UL RBLER,UL RBLER increased while UL throughput degraded.,"Check UL coverage, interference, and UE power limitation.","Check UL coverage, interference, and UE power limitation. | Check UL BLER, interference, PUSCH MCS, and UE power."
LCAIN12070,LCAIN12070-1,1,UL Throughput,(HU) User UL Average Throughput (Mbps),Integrity,20.0,2026-05-16 to 2026-05-18,2026-05-09 to 2026-05-11,3.4804333333333335,7.520700000000001,63.13530044741462,0,None,Unknown,No strong related counter detected,"Main KPI degraded, but no related counter passed its threshold.","Check raw counters, alarms, availability, recent changes, and nearby cells manually.",Manual investigation needed
